dataset_size,subset_size,coverage_threshold,#females,#questions,result
100000,162,50,50,778,True
100000,162,50,50,762,True
100000,162,50,50,670,True
100000,162,50,50,643,True
100000,162,50,50,705,True
100000,162,50,50,655,True
100000,162,50,50,848,True
100000,162,50,50,1082,True
100000,162,50,50,618,True
100000,162,50,50,740,True
100000,162,50,50,748,True
100000,162,50,50,975,True
100000,162,50,50,723,True
100000,162,50,50,616,True
100000,162,50,50,756,True
100000,162,50,50,741,True
100000,162,50,50,666,True
100000,162,50,50,671,True
100000,162,50,50,790,True
100000,162,50,50,757,True
100000,162,50,50,1051,True
100000,162,50,50,768,True
100000,162,50,50,701,True
100000,162,50,50,764,True
100000,162,50,50,655,True
100000,162,50,50,616,True
100000,162,50,50,697,True
100000,162,50,50,887,True
100000,162,50,50,837,True
100000,162,50,50,742,True
100000,162,50,50,665,True
100000,162,50,50,875,True
100000,162,50,50,608,True
100000,162,50,50,614,True
100000,162,50,50,617,True
100000,162,50,50,742,True
100000,162,50,50,854,True
100000,162,50,50,683,True
100000,162,50,50,881,True
100000,162,50,50,692,True
100000,162,50,50,909,True
100000,162,50,50,701,True
100000,162,50,50,825,True
100000,162,50,50,777,True
100000,162,50,50,816,True
100000,162,50,50,609,True
100000,162,50,50,656,True
100000,163,50,50,645,True
100000,163,50,50,672,True
100000,163,50,50,706,True
100000,163,50,50,922,True
100000,163,50,50,857,True
100000,163,50,50,628,True
100000,163,50,50,609,True
100000,163,50,50,808,True
100000,163,50,50,674,True
100000,163,50,50,643,True
100000,163,50,50,759,True
100000,163,50,50,764,True
100000,163,50,50,932,True
100000,163,50,50,761,True
100000,163,50,50,675,True
100000,163,50,50,853,True
100000,163,50,50,699,True
100000,163,50,50,732,True
100000,163,50,50,672,True
100000,163,50,50,755,True
100000,163,50,50,747,True
100000,163,50,50,991,True
100000,163,50,50,618,True
100000,163,50,50,784,True
100000,163,50,50,674,True
100000,163,50,50,703,True
100000,163,50,50,775,True
100000,163,50,50,963,True
100000,163,50,50,936,True
100000,163,50,50,582,True
100000,163,50,50,749,True
100000,163,50,50,695,True
100000,163,50,50,1046,True
100000,163,50,50,697,True
100000,163,50,50,796,True
100000,163,50,50,691,True
100000,163,50,50,909,True
100000,163,50,50,1049,True
100000,163,50,50,743,True
100000,163,50,50,704,True
100000,163,50,50,935,True
100000,163,50,50,612,True
100000,163,50,50,659,True
100000,163,50,50,658,True
100000,163,50,50,1011,True
100000,163,50,50,642,True
100000,163,50,50,692,True
100000,163,50,50,858,True
100000,163,50,50,747,True
100000,163,50,50,747,True
100000,164,50,50,672,True
100000,164,50,50,604,True
100000,164,50,50,721,True
100000,164,50,50,907,True
100000,164,50,50,596,True
100000,164,50,50,618,True
100000,164,50,50,687,True
100000,164,50,50,631,True
100000,164,50,50,724,True
100000,164,50,50,898,True
100000,164,50,50,709,True
100000,164,50,50,726,True
100000,164,50,50,715,True
100000,164,50,50,607,True
100000,164,50,50,757,True
100000,164,50,50,780,True
100000,164,50,50,889,True
100000,164,50,50,727,True
100000,164,50,50,599,True
100000,164,50,50,776,True
100000,164,50,50,944,True
100000,164,50,50,831,True
100000,164,50,50,793,True
100000,164,50,50,663,True
100000,164,50,50,823,True
100000,164,50,50,854,True
100000,164,50,50,712,True
100000,164,50,50,613,True
100000,164,50,50,588,True
100000,164,50,50,691,True
100000,164,50,50,771,True
100000,164,50,50,855,True
100000,164,50,50,662,True
100000,164,50,50,747,True
100000,164,50,50,946,True
100000,164,50,50,654,True
100000,164,50,50,772,True
100000,164,50,50,636,True
100000,164,50,50,632,True
100000,164,50,50,778,True
100000,164,50,50,898,True
100000,164,50,50,614,True
100000,164,50,50,697,True
100000,164,50,50,682,True
100000,164,50,50,976,True
100000,164,50,50,610,True
100000,164,50,50,693,True
100000,164,50,50,716,True
100000,164,50,50,793,True
100000,164,50,50,723,True
100000,165,50,50,856,True
100000,165,50,50,606,True
100000,165,50,50,606,True
100000,165,50,50,667,True
100000,165,50,50,840,True
100000,165,50,50,679,True
100000,165,50,50,628,True
100000,165,50,50,601,True
100000,165,50,50,606,True
100000,165,50,50,805,True
100000,165,50,50,606,True
100000,165,50,50,622,True
100000,165,50,50,604,True
100000,165,50,50,845,True
100000,165,50,50,822,True
100000,165,50,50,581,True
100000,165,50,50,637,True
100000,165,50,50,763,True
100000,165,50,50,673,True
100000,165,50,50,660,True
100000,165,50,50,894,True
100000,165,50,50,949,True
100000,165,50,50,996,True
100000,165,50,50,832,True
100000,165,50,50,1080,True
100000,165,50,50,756,True
100000,165,50,50,779,True
100000,165,50,50,748,True
100000,165,50,50,924,True
100000,165,50,50,601,True
100000,165,50,50,646,True
100000,165,50,50,665,True
100000,165,50,50,904,True
100000,165,50,50,798,True
100000,165,50,50,850,True
100000,165,50,50,731,True
100000,165,50,50,721,True
100000,165,50,50,914,True
100000,165,50,50,739,True
100000,165,50,50,932,True
100000,165,50,50,635,True
100000,165,50,50,743,True
100000,165,50,50,917,True
100000,165,50,50,638,True
100000,165,50,50,701,True
100000,165,50,50,760,True
100000,165,50,50,856,True
100000,165,50,50,773,True
100000,165,50,50,973,True
100000,165,50,50,729,True
100000,166,50,50,594,True
100000,166,50,50,656,True
100000,166,50,50,773,True
100000,166,50,50,597,True
100000,166,50,50,843,True
100000,166,50,50,749,True
100000,166,50,50,793,True
100000,166,50,50,630,True
100000,166,50,50,704,True
100000,166,50,50,766,True
100000,166,50,50,998,True
100000,166,50,50,1101,True
100000,166,50,50,720,True
100000,166,50,50,917,True
100000,166,50,50,730,True
100000,166,50,50,737,True
100000,166,50,50,624,True
100000,166,50,50,650,True
100000,166,50,50,849,True
100000,166,50,50,762,True
100000,166,50,50,896,True
100000,166,50,50,733,True
100000,166,50,50,592,True
100000,166,50,50,888,True
100000,166,50,50,783,True
100000,166,50,50,594,True
100000,166,50,50,797,True
100000,166,50,50,677,True
100000,166,50,50,754,True
100000,166,50,50,592,True
100000,166,50,50,603,True
100000,166,50,50,724,True
100000,166,50,50,858,True
100000,166,50,50,708,True
100000,166,50,50,681,True
100000,166,50,50,787,True
100000,166,50,50,660,True
100000,166,50,50,856,True
100000,166,50,50,751,True
100000,166,50,50,777,True
100000,166,50,50,791,True
100000,166,50,50,758,True
100000,166,50,50,686,True
100000,166,50,50,657,True
100000,166,50,50,707,True
100000,166,50,50,613,True
100000,166,50,50,799,True
100000,166,50,50,778,True
100000,166,50,50,845,True
100000,166,50,50,786,True
100000,167,50,50,710,True
100000,167,50,50,733,True
100000,167,50,50,786,True
100000,167,50,50,627,True
100000,167,50,50,794,True
100000,167,50,50,883,True
100000,167,50,50,855,True
100000,167,50,50,718,True
100000,167,50,50,993,True
100000,167,50,50,585,True
100000,167,50,50,647,True
100000,167,50,50,718,True
100000,167,50,50,893,True
100000,167,50,50,593,True
100000,167,50,50,742,True
100000,167,50,50,607,True
100000,167,50,50,590,True
100000,167,50,50,728,True
100000,167,50,50,585,True
100000,167,50,50,744,True
100000,167,50,50,836,True
100000,167,50,50,646,True
100000,167,50,50,755,True
100000,167,50,50,571,True
100000,167,50,50,675,True
100000,167,50,50,751,True
100000,167,50,50,615,True
100000,167,50,50,772,True
100000,167,50,50,700,True
100000,167,50,50,687,True
100000,167,50,50,732,True
100000,167,50,50,711,True
100000,167,50,50,675,True
100000,167,50,50,708,True
100000,167,50,50,657,True
100000,167,50,50,769,True
100000,167,50,50,710,True
100000,167,50,50,758,True
100000,167,50,50,750,True
100000,167,50,50,746,True
100000,167,50,50,634,True
100000,167,50,50,782,True
100000,167,50,50,572,True
100000,167,50,50,622,True
100000,167,50,50,655,True
100000,167,50,50,987,True
100000,167,50,50,777,True
100000,167,50,50,595,True
100000,167,50,50,871,True
100000,167,50,50,875,True
100000,168,50,50,954,True
100000,168,50,50,737,True
100000,168,50,50,737,True
100000,168,50,50,976,True
100000,168,50,50,920,True
100000,168,50,50,654,True
100000,168,50,50,713,True
100000,168,50,50,829,True
100000,168,50,50,870,True
100000,168,50,50,589,True
100000,168,50,50,880,True
100000,168,50,50,797,True
100000,168,50,50,725,True
100000,168,50,50,622,True
100000,168,50,50,649,True
100000,168,50,50,685,True
100000,168,50,50,887,True
100000,168,50,50,638,True
100000,168,50,50,947,True
100000,168,50,50,619,True
100000,168,50,50,588,True
100000,168,50,50,763,True
100000,168,50,50,787,True
100000,168,50,50,649,True
100000,168,50,50,783,True
100000,168,50,50,902,True
100000,168,50,50,587,True
100000,168,50,50,586,True
100000,168,50,50,727,True
100000,168,50,50,776,True
100000,168,50,50,594,True
100000,168,50,50,629,True
100000,168,50,50,719,True
100000,168,50,50,625,True
100000,168,50,50,665,True
100000,168,50,50,589,True
100000,168,50,50,754,True
100000,168,50,50,956,True
100000,168,50,50,642,True
100000,168,50,50,787,True
100000,168,50,50,949,True
100000,168,50,50,742,True
100000,168,50,50,675,True
100000,168,50,50,732,True
100000,168,50,50,765,True
100000,168,50,50,717,True
100000,168,50,50,589,True
100000,168,50,50,643,True
100000,168,50,50,915,True
100000,168,50,50,679,True
100000,169,50,50,797,True
100000,169,50,50,686,True
100000,169,50,50,791,True
100000,169,50,50,662,True
100000,169,50,50,550,True
100000,169,50,50,796,True
100000,169,50,50,937,True
100000,169,50,50,787,True
100000,169,50,50,702,True
100000,169,50,50,731,True
100000,169,50,50,747,True
100000,169,50,50,771,True
100000,169,50,50,826,True
100000,169,50,50,674,True
100000,169,50,50,566,True
100000,169,50,50,768,True
100000,169,50,50,621,True
100000,169,50,50,859,True
100000,169,50,50,920,True
100000,169,50,50,694,True
100000,169,50,50,594,True
100000,169,50,50,579,True
100000,169,50,50,830,True
100000,169,50,50,634,True
100000,169,50,50,591,True
100000,169,50,50,643,True
100000,169,50,50,713,True
100000,169,50,50,661,True
100000,169,50,50,730,True
100000,169,50,50,1002,True
100000,169,50,50,729,True
100000,169,50,50,744,True
100000,169,50,50,526,True
100000,169,50,50,852,True
100000,169,50,50,602,True
100000,169,50,50,824,True
100000,169,50,50,753,True
100000,169,50,50,594,True
100000,169,50,50,726,True
100000,169,50,50,671,True
100000,169,50,50,776,True
100000,169,50,50,620,True
100000,169,50,50,888,True
100000,169,50,50,827,True
100000,169,50,50,793,True
100000,169,50,50,807,True
100000,169,50,50,1030,True
100000,169,50,50,651,True
100000,169,50,50,582,True
100000,169,50,50,695,True
100000,170,50,50,615,True
100000,170,50,50,826,True
100000,170,50,50,650,True
100000,170,50,50,802,True
100000,170,50,50,632,True
100000,170,50,50,769,True
100000,170,50,50,706,True
100000,170,50,50,580,True
100000,170,50,50,726,True
100000,170,50,50,976,True
100000,170,50,50,558,True
100000,170,50,50,873,True
100000,170,50,50,840,True
100000,170,50,50,655,True
100000,170,50,50,770,True
100000,170,50,50,783,True
100000,170,50,50,821,True
100000,170,50,50,715,True
100000,170,50,50,588,True
100000,170,50,50,709,True
100000,170,50,50,622,True
100000,170,50,50,675,True
100000,170,50,50,593,True
100000,170,50,50,583,True
100000,170,50,50,807,True
100000,170,50,50,588,True
100000,170,50,50,879,True
100000,170,50,50,631,True
100000,170,50,50,807,True
100000,170,50,50,662,True
100000,170,50,50,751,True
100000,170,50,50,669,True
100000,170,50,50,602,True
100000,170,50,50,736,True
100000,170,50,50,848,True
100000,170,50,50,790,True
100000,170,50,50,831,True
100000,170,50,50,940,True
100000,170,50,50,587,True
100000,170,50,50,608,True
100000,170,50,50,651,True
100000,170,50,50,697,True
100000,170,50,50,639,True
100000,170,50,50,617,True
100000,170,50,50,776,True
100000,170,50,50,654,True
100000,170,50,50,583,True
100000,170,50,50,664,True
100000,170,50,50,879,True
100000,170,50,50,662,True
100000,171,50,50,683,True
100000,171,50,50,1079,True
100000,171,50,50,926,True
100000,171,50,50,951,True
100000,171,50,50,652,True
100000,171,50,50,854,True
100000,171,50,50,1036,True
100000,171,50,50,794,True
100000,171,50,50,789,True
100000,171,50,50,862,True
100000,171,50,50,735,True
100000,171,50,50,566,True
100000,171,50,50,961,True
100000,171,50,50,649,True
100000,171,50,50,712,True
100000,171,50,50,748,True
100000,171,50,50,797,True
100000,171,50,50,998,True
100000,171,50,50,777,True
100000,171,50,50,921,True
100000,171,50,50,730,True
100000,171,50,50,564,True
100000,171,50,50,1089,True
100000,171,50,50,716,True
100000,171,50,50,963,True
100000,171,50,50,770,True
100000,171,50,50,961,True
100000,171,50,50,635,True
100000,171,50,50,574,True
100000,171,50,50,725,True
100000,171,50,50,717,True
100000,171,50,50,575,True
100000,171,50,50,782,True
100000,171,50,50,854,True
100000,171,50,50,622,True
100000,171,50,50,762,True
100000,171,50,50,646,True
100000,171,50,50,879,True
100000,171,50,50,736,True
100000,171,50,50,836,True
100000,171,50,50,637,True
100000,171,50,50,597,True
100000,171,50,50,703,True
100000,171,50,50,579,True
100000,171,50,50,663,True
100000,171,50,50,848,True
100000,171,50,50,842,True
100000,171,50,50,845,True
100000,171,50,50,618,True
100000,171,50,50,674,True
100000,172,50,50,698,True
100000,172,50,50,622,True
100000,172,50,50,855,True
100000,172,50,50,569,True
100000,172,50,50,688,True
100000,172,50,50,820,True
100000,172,50,50,679,True
100000,172,50,50,691,True
100000,172,50,50,719,True
100000,172,50,50,748,True
100000,172,50,50,638,True
100000,172,50,50,580,True
100000,172,50,50,771,True
100000,172,50,50,741,True
100000,172,50,50,701,True
100000,172,50,50,793,True
100000,172,50,50,560,True
100000,172,50,50,576,True
100000,172,50,50,616,True
100000,172,50,50,1029,True
100000,172,50,50,549,True
100000,172,50,50,724,True
100000,172,50,50,663,True
100000,172,50,50,801,True
100000,172,50,50,566,True
100000,172,50,50,591,True
100000,172,50,50,794,True
100000,172,50,50,741,True
100000,172,50,50,687,True
100000,172,50,50,686,True
100000,172,50,50,593,True
100000,172,50,50,778,True
100000,172,50,50,887,True
100000,172,50,50,579,True
100000,172,50,50,580,True
100000,172,50,50,587,True
100000,172,50,50,832,True
100000,172,50,50,648,True
100000,172,50,50,891,True
100000,172,50,50,764,True
100000,172,50,50,815,True
100000,172,50,50,782,True
100000,172,50,50,902,True
100000,172,50,50,584,True
100000,172,50,50,577,True
100000,172,50,50,642,True
100000,172,50,50,580,True
100000,172,50,50,708,True
100000,172,50,50,640,True
100000,172,50,50,606,True
100000,173,50,50,637,True
100000,173,50,50,846,True
100000,173,50,50,572,True
100000,173,50,50,947,True
100000,173,50,50,545,True
100000,173,50,50,682,True
100000,173,50,50,581,True
100000,173,50,50,728,True
100000,173,50,50,809,True
100000,173,50,50,652,True
100000,173,50,50,774,True
100000,173,50,50,727,True
100000,173,50,50,907,True
100000,173,50,50,720,True
100000,173,50,50,686,True
100000,173,50,50,811,True
100000,173,50,50,756,True
100000,173,50,50,685,True
100000,173,50,50,854,True
100000,173,50,50,882,True
100000,173,50,50,744,True
100000,173,50,50,587,True
100000,173,50,50,834,True
100000,173,50,50,805,True
100000,173,50,50,772,True
100000,173,50,50,722,True
100000,173,50,50,717,True
100000,173,50,50,571,True
100000,173,50,50,588,True
100000,173,50,50,727,True
100000,173,50,50,705,True
100000,173,50,50,873,True
100000,173,50,50,710,True
100000,173,50,50,626,True
100000,173,50,50,1003,True
100000,173,50,50,858,True
100000,173,50,50,642,True
100000,173,50,50,754,True
100000,173,50,50,644,True
100000,173,50,50,574,True
100000,173,50,50,672,True
100000,173,50,50,597,True
100000,173,50,50,704,True
100000,173,50,50,654,True
100000,173,50,50,724,True
100000,173,50,50,1031,True
100000,173,50,50,746,True
100000,173,50,50,638,True
100000,173,50,50,661,True
100000,173,50,50,634,True
100000,174,50,50,588,True
100000,174,50,50,570,True
100000,174,50,50,559,True
100000,174,50,50,577,True
100000,174,50,50,744,True
100000,174,50,50,805,True
100000,174,50,50,1077,True
100000,174,50,50,574,True
100000,174,50,50,641,True
100000,174,50,50,710,True
100000,174,50,50,696,True
100000,174,50,50,706,True
100000,174,50,50,769,True
100000,174,50,50,621,True
100000,174,50,50,757,True
100000,174,50,50,696,True
100000,174,50,50,785,True
100000,174,50,50,712,True
100000,174,50,50,734,True
100000,174,50,50,703,True
100000,174,50,50,948,True
100000,174,50,50,687,True
100000,174,50,50,622,True
100000,174,50,50,779,True
100000,174,50,50,709,True
100000,174,50,50,726,True
100000,174,50,50,703,True
100000,174,50,50,930,True
100000,174,50,50,817,True
100000,174,50,50,706,True
100000,174,50,50,778,True
100000,174,50,50,735,True
100000,174,50,50,635,True
100000,174,50,50,714,True
100000,174,50,50,600,True
100000,174,50,50,595,True
100000,174,50,50,954,True
100000,174,50,50,565,True
100000,174,50,50,573,True
100000,174,50,50,833,True
100000,174,50,50,707,True
100000,174,50,50,685,True
100000,174,50,50,792,True
100000,174,50,50,627,True
100000,174,50,50,790,True
100000,174,50,50,617,True
100000,174,50,50,705,True
100000,174,50,50,569,True
100000,174,50,50,813,True
100000,174,50,50,865,True
100000,175,50,50,795,True
100000,175,50,50,703,True
100000,175,50,50,645,True
100000,175,50,50,650,True
100000,175,50,50,744,True
100000,175,50,50,1022,True
100000,175,50,50,875,True
100000,175,50,50,660,True
100000,175,50,50,659,True
100000,175,50,50,612,True
100000,175,50,50,716,True
100000,175,50,50,560,True
100000,175,50,50,558,True
100000,175,50,50,707,True
100000,175,50,50,574,True
100000,175,50,50,875,True
100000,175,50,50,643,True
100000,175,50,50,675,True
100000,175,50,50,686,True
100000,175,50,50,666,True
100000,175,50,50,768,True
100000,175,50,50,827,True
100000,175,50,50,715,True
100000,175,50,50,848,True
100000,175,50,50,690,True
100000,175,50,50,666,True
100000,175,50,50,641,True
100000,175,50,50,697,True
100000,175,50,50,845,True
100000,175,50,50,695,True
100000,175,50,50,706,True
100000,175,50,50,710,True
100000,175,50,50,708,True
100000,175,50,50,569,True
100000,175,50,50,603,True
100000,175,50,50,579,True
100000,175,50,50,626,True
100000,175,50,50,792,True
100000,175,50,50,560,True
100000,175,50,50,657,True
100000,175,50,50,646,True
100000,175,50,50,693,True
100000,175,50,50,883,True
100000,175,50,50,744,True
100000,175,50,50,1068,True
100000,175,50,50,661,True
100000,175,50,50,569,True
100000,175,50,50,636,True
100000,175,50,50,703,True
100000,175,50,50,578,True
100000,176,50,50,640,True
100000,176,50,50,847,True
100000,176,50,50,670,True
100000,176,50,50,589,True
100000,176,50,50,541,True
100000,176,50,50,572,True
100000,176,50,50,985,True
100000,176,50,50,651,True
100000,176,50,50,590,True
100000,176,50,50,803,True
100000,176,50,50,590,True
100000,176,50,50,786,True
100000,176,50,50,568,True
100000,176,50,50,552,True
100000,176,50,50,785,True
100000,176,50,50,557,True
100000,176,50,50,858,True
100000,176,50,50,712,True
100000,176,50,50,722,True
100000,176,50,50,741,True
100000,176,50,50,841,True
100000,176,50,50,757,True
100000,176,50,50,927,True
100000,176,50,50,835,True
100000,176,50,50,683,True
100000,176,50,50,560,True
100000,176,50,50,664,True
100000,176,50,50,761,True
100000,176,50,50,626,True
100000,176,50,50,696,True
100000,176,50,50,940,True
100000,176,50,50,907,True
100000,176,50,50,665,True
100000,176,50,50,678,True
100000,176,50,50,823,True
100000,176,50,50,566,True
100000,176,50,50,635,True
100000,176,50,50,628,True
100000,176,50,50,566,True
100000,176,50,50,610,True
100000,176,50,50,639,True
100000,176,50,50,700,True
100000,176,50,50,848,True
100000,176,50,50,660,True
100000,176,50,50,568,True
100000,176,50,50,679,True
100000,176,50,50,749,True
100000,176,50,50,711,True
100000,176,50,50,616,True
100000,176,50,50,640,True
100000,177,50,50,630,True
100000,177,50,50,734,True
100000,177,50,50,842,True
100000,177,50,50,656,True
100000,177,50,50,592,True
100000,177,50,50,1061,True
100000,177,50,50,701,True
100000,177,50,50,713,True
100000,177,50,50,564,True
100000,177,50,50,565,True
100000,177,50,50,537,True
100000,177,50,50,701,True
100000,177,50,50,561,True
100000,177,50,50,613,True
100000,177,50,50,618,True
100000,177,50,50,639,True
100000,177,50,50,592,True
100000,177,50,50,753,True
100000,177,50,50,621,True
100000,177,50,50,683,True
100000,177,50,50,671,True
100000,177,50,50,932,True
100000,177,50,50,672,True
100000,177,50,50,880,True
100000,177,50,50,565,True
100000,177,50,50,559,True
100000,177,50,50,931,True
100000,177,50,50,864,True
100000,177,50,50,660,True
100000,177,50,50,642,True
100000,177,50,50,680,True
100000,177,50,50,546,True
100000,177,50,50,623,True
100000,177,50,50,641,True
100000,177,50,50,730,True
100000,177,50,50,734,True
100000,177,50,50,759,True
100000,177,50,50,789,True
100000,177,50,50,767,True
100000,177,50,50,892,True
100000,177,50,50,547,True
100000,177,50,50,762,True
100000,177,50,50,862,True
100000,177,50,50,628,True
100000,177,50,50,789,True
100000,177,50,50,671,True
100000,177,50,50,750,True
100000,177,50,50,579,True
100000,177,50,50,752,True
100000,177,50,50,944,True
100000,178,50,50,896,True
100000,178,50,50,840,True
100000,178,50,50,853,True
100000,178,50,50,560,True
100000,178,50,50,549,True
100000,178,50,50,733,True
100000,178,50,50,831,True
100000,178,50,50,560,True
100000,178,50,50,642,True
100000,178,50,50,754,True
100000,178,50,50,620,True
100000,178,50,50,613,True
100000,178,50,50,712,True
100000,178,50,50,782,True
100000,178,50,50,817,True
100000,178,50,50,1002,True
100000,178,50,50,750,True
100000,178,50,50,580,True
100000,178,50,50,847,True
100000,178,50,50,706,True
100000,178,50,50,812,True
100000,178,50,50,1028,True
100000,178,50,50,548,True
100000,178,50,50,583,True
100000,178,50,50,613,True
100000,178,50,50,1023,True
100000,178,50,50,728,True
100000,178,50,50,562,True
100000,178,50,50,561,True
100000,178,50,50,751,True
100000,178,50,50,722,True
100000,178,50,50,622,True
100000,178,50,50,847,True
100000,178,50,50,708,True
100000,178,50,50,702,True
100000,178,50,50,565,True
100000,178,50,50,662,True
100000,178,50,50,638,True
100000,178,50,50,807,True
100000,178,50,50,560,True
100000,178,50,50,820,True
100000,178,50,50,879,True
100000,178,50,50,970,True
100000,178,50,50,603,True
100000,178,50,50,986,True
100000,178,50,50,688,True
100000,178,50,50,639,True
100000,178,50,50,643,True
100000,178,50,50,622,True
100000,178,50,50,635,True
100000,179,50,50,969,True
100000,179,50,50,616,True
100000,179,50,50,605,True
100000,179,50,50,777,True
100000,179,50,50,983,True
100000,179,50,50,774,True
100000,179,50,50,617,True
100000,179,50,50,722,True
100000,179,50,50,725,True
100000,179,50,50,629,True
100000,179,50,50,571,True
100000,179,50,50,822,True
100000,179,50,50,630,True
100000,179,50,50,705,True
100000,179,50,50,722,True
100000,179,50,50,841,True
100000,179,50,50,551,True
100000,179,50,50,915,True
100000,179,50,50,700,True
100000,179,50,50,583,True
100000,179,50,50,869,True
100000,179,50,50,558,True
100000,179,50,50,720,True
100000,179,50,50,570,True
100000,179,50,50,632,True
100000,179,50,50,633,True
100000,179,50,50,634,True
100000,179,50,50,671,True
100000,179,50,50,527,True
100000,179,50,50,587,True
100000,179,50,50,771,True
100000,179,50,50,834,True
100000,179,50,50,956,True
100000,179,50,50,752,True
100000,179,50,50,883,True
100000,179,50,50,603,True
100000,179,50,50,580,True
100000,179,50,50,876,True
100000,179,50,50,969,True
100000,179,50,50,595,True
100000,179,50,50,567,True
100000,179,50,50,637,True
100000,179,50,50,661,True
100000,179,50,50,684,True
100000,179,50,50,589,True
100000,179,50,50,840,True
100000,179,50,50,661,True
100000,179,50,50,785,True
100000,179,50,50,608,True
100000,179,50,50,851,True
100000,180,50,50,579,True
100000,180,50,50,700,True
100000,180,50,50,590,True
100000,180,50,50,555,True
100000,180,50,50,679,True
100000,180,50,50,548,True
100000,180,50,50,963,True
100000,180,50,50,764,True
100000,180,50,50,555,True
100000,180,50,50,759,True
100000,180,50,50,626,True
100000,180,50,50,477,True
100000,180,50,50,933,True
100000,180,50,50,563,True
100000,180,50,50,897,True
100000,180,50,50,648,True
100000,180,50,50,738,True
100000,180,50,50,1071,True
100000,180,50,50,828,True
100000,180,50,50,651,True
100000,180,50,50,626,True
100000,180,50,50,734,True
100000,180,50,50,882,True
100000,180,50,50,630,True
100000,180,50,50,721,True
100000,180,50,50,935,True
100000,180,50,50,629,True
100000,180,50,50,741,True
100000,180,50,50,857,True
100000,180,50,50,726,True
100000,180,50,50,773,True
100000,180,50,50,727,True
100000,180,50,50,691,True
100000,180,50,50,789,True
100000,180,50,50,650,True
100000,180,50,50,748,True
100000,180,50,50,725,True
100000,180,50,50,569,True
100000,180,50,50,617,True
100000,180,50,50,862,True
100000,180,50,50,732,True
100000,180,50,50,762,True
100000,180,50,50,745,True
100000,180,50,50,796,True
100000,180,50,50,546,True
100000,180,50,50,545,True
100000,180,50,50,684,True
100000,180,50,50,630,True
100000,180,50,50,560,True
100000,180,50,50,776,True
100000,181,50,50,662,True
100000,181,50,50,713,True
100000,181,50,50,598,True
100000,181,50,50,647,True
100000,181,50,50,583,True
100000,181,50,50,613,True
100000,181,50,50,568,True
100000,181,50,50,619,True
100000,181,50,50,674,True
100000,181,50,50,748,True
100000,181,50,50,548,True
100000,181,50,50,716,True
100000,181,50,50,806,True
100000,181,50,50,564,True
100000,181,50,50,698,True
100000,181,50,50,574,True
100000,181,50,50,687,True
100000,181,50,50,902,True
100000,181,50,50,837,True
100000,181,50,50,608,True
100000,181,50,50,688,True
100000,181,50,50,610,True
100000,181,50,50,571,True
100000,181,50,50,716,True
100000,181,50,50,758,True
100000,181,50,50,580,True
100000,181,50,50,654,True
100000,181,50,50,785,True
100000,181,50,50,692,True
100000,181,50,50,688,True
100000,181,50,50,552,True
100000,181,50,50,962,True
100000,181,50,50,789,True
100000,181,50,50,618,True
100000,181,50,50,662,True
100000,181,50,50,697,True
100000,181,50,50,721,True
100000,181,50,50,613,True
100000,181,50,50,546,True
100000,181,50,50,714,True
100000,181,50,50,726,True
100000,181,50,50,715,True
100000,181,50,50,972,True
100000,181,50,50,677,True
100000,181,50,50,794,True
100000,181,50,50,628,True
100000,181,50,50,779,True
100000,181,50,50,675,True
100000,181,50,50,693,True
100000,181,50,50,582,True
100000,182,50,50,791,True
100000,182,50,50,676,True
100000,182,50,50,903,True
100000,182,50,50,552,True
100000,182,50,50,695,True
100000,182,50,50,852,True
100000,182,50,50,600,True
100000,182,50,50,618,True
100000,182,50,50,609,True
100000,182,50,50,647,True
100000,182,50,50,980,True
100000,182,50,50,616,True
100000,182,50,50,666,True
100000,182,50,50,631,True
100000,182,50,50,732,True
100000,182,50,50,908,True
100000,182,50,50,646,True
100000,182,50,50,719,True
100000,182,50,50,611,True
100000,182,50,50,673,True
100000,182,50,50,799,True
100000,182,50,50,799,True
100000,182,50,50,681,True
100000,182,50,50,689,True
100000,182,50,50,734,True
100000,182,50,50,885,True
100000,182,50,50,702,True
100000,182,50,50,583,True
100000,182,50,50,635,True
100000,182,50,50,676,True
100000,182,50,50,668,True
100000,182,50,50,816,True
100000,182,50,50,698,True
100000,182,50,50,701,True
100000,182,50,50,651,True
100000,182,50,50,691,True
100000,182,50,50,737,True
100000,182,50,50,848,True
100000,182,50,50,680,True
100000,182,50,50,687,True
100000,182,50,50,555,True
100000,182,50,50,559,True
100000,182,50,50,611,True
100000,182,50,50,763,True
100000,182,50,50,574,True
100000,182,50,50,594,True
100000,182,50,50,655,True
100000,182,50,50,672,True
100000,182,50,50,693,True
100000,182,50,50,925,True
100000,183,50,50,1063,True
100000,183,50,50,563,True
100000,183,50,50,606,True
100000,183,50,50,709,True
100000,183,50,50,684,True
100000,183,50,50,939,True
100000,183,50,50,1069,True
100000,183,50,50,980,True
100000,183,50,50,1026,True
100000,183,50,50,523,True
100000,183,50,50,655,True
100000,183,50,50,549,True
100000,183,50,50,643,True
100000,183,50,50,624,True
100000,183,50,50,700,True
100000,183,50,50,650,True
100000,183,50,50,651,True
100000,183,50,50,611,True
100000,183,50,50,608,True
100000,183,50,50,556,True
100000,183,50,50,651,True
100000,183,50,50,655,True
100000,183,50,50,591,True
100000,183,50,50,620,True
100000,183,50,50,617,True
