dataset_size,subset_size,coverage_threshold,#females,#questions,result
496000,50,50,50,9659,True
501000,50,50,50,10033,True
501000,50,50,50,9843,True
501000,50,50,50,9962,True
501000,50,50,50,9714,True
501000,50,50,50,9922,True
501000,50,50,50,10017,True
501000,50,50,50,9858,True
501000,50,50,50,9976,True
501000,50,50,50,9786,True
501000,50,50,50,9667,True
501000,50,50,50,9927,True
501000,50,50,50,9777,True
501000,50,50,50,9934,True
501000,50,50,50,9996,True
501000,50,50,50,9916,True
501000,50,50,50,9832,True
501000,50,50,50,9901,True
501000,50,50,50,9972,True
501000,50,50,50,9989,True
501000,50,50,50,10137,True
506000,50,50,50,10032,True
506000,50,50,50,10077,True
506000,50,50,50,9682,True
506000,50,50,50,10141,True
506000,50,50,50,9580,True
506000,50,50,50,10055,True
506000,50,50,50,9842,True
506000,50,50,50,9950,True
506000,50,50,50,10098,True
506000,50,50,50,10029,True
506000,50,50,50,10115,True
506000,50,50,50,10232,True
506000,50,50,50,10048,True
506000,50,50,50,10192,True
506000,50,50,50,9861,True
506000,50,50,50,9757,True
506000,50,50,50,10016,True
506000,50,50,50,9920,True
506000,50,50,50,10047,True
506000,50,50,50,9848,True
511000,50,50,50,10211,True
511000,50,50,50,10578,True
511000,50,50,50,9950,True
511000,50,50,50,9911,True
511000,50,50,50,9875,True
511000,50,50,50,9666,True
511000,50,50,50,10094,True
511000,50,50,50,10094,True
511000,50,50,50,9394,True
511000,50,50,50,10452,True
511000,50,50,50,10205,True
511000,50,50,50,10185,True
511000,50,50,50,9752,True
511000,50,50,50,9955,True
511000,50,50,50,10204,True
511000,50,50,50,10197,True
511000,50,50,50,10030,True
511000,50,50,50,10158,True
511000,50,50,50,10018,True
511000,50,50,50,10206,True
516000,50,50,50,10406,True
516000,50,50,50,9722,True
516000,50,50,50,9918,True
516000,50,50,50,10306,True
516000,50,50,50,10287,True
516000,50,50,50,9897,True
516000,50,50,50,9974,True
516000,50,50,50,10312,True
516000,50,50,50,10310,True
516000,50,50,50,10224,True
516000,50,50,50,10119,True
516000,50,50,50,10196,True
516000,50,50,50,10306,True
516000,50,50,50,10492,True
516000,50,50,50,10258,True
516000,50,50,50,10178,True
516000,50,50,50,10396,True
516000,50,50,50,10061,True
516000,50,50,50,10050,True
516000,50,50,50,10281,True
521000,50,50,50,10187,True
521000,50,50,50,10014,True
521000,50,50,50,9933,True
521000,50,50,50,10519,True
521000,50,50,50,9320,True
521000,50,50,50,10380,True
521000,50,50,50,10383,True
521000,50,50,50,9772,True
521000,50,50,50,10305,True
521000,50,50,50,10317,True
521000,50,50,50,10318,True
521000,50,50,50,10225,True
521000,50,50,50,10416,True
521000,50,50,50,10556,True
521000,50,50,50,10255,True
521000,50,50,50,10245,True
521000,50,50,50,10568,True
521000,50,50,50,10378,True
521000,50,50,50,10342,True
521000,50,50,50,10372,True
526000,50,50,50,10382,True
526000,50,50,50,10393,True
526000,50,50,50,10310,True
526000,50,50,50,10462,True
526000,50,50,50,10341,True
526000,50,50,50,10134,True
526000,50,50,50,10476,True
526000,50,50,50,9819,True
526000,50,50,50,10561,True
526000,50,50,50,10455,True
526000,50,50,50,10288,True
526000,50,50,50,10511,True
526000,50,50,50,10330,True
526000,50,50,50,10349,True
526000,50,50,50,10445,True
526000,50,50,50,10488,True
526000,50,50,50,10513,True
526000,50,50,50,10106,True
526000,50,50,50,10369,True
526000,50,50,50,10198,True
531000,50,50,50,10665,True
531000,50,50,50,10640,True
531000,50,50,50,10403,True
531000,50,50,50,10362,True
531000,50,50,50,9849,True
531000,50,50,50,10553,True
531000,50,50,50,10545,True
531000,50,50,50,10504,True
531000,50,50,50,10599,True
531000,50,50,50,10359,True
531000,50,50,50,10192,True
531000,50,50,50,10404,True
531000,50,50,50,10597,True
531000,50,50,50,10242,True
531000,50,50,50,10710,True
531000,50,50,50,10373,True
531000,50,50,50,10617,True
531000,50,50,50,10554,True
531000,50,50,50,10243,True
531000,50,50,50,10438,True
536000,50,50,50,10449,True
536000,50,50,50,10695,True
536000,50,50,50,10391,True
536000,50,50,50,10444,True
536000,50,50,50,10646,True
536000,50,50,50,10760,True
536000,50,50,50,10699,True
536000,50,50,50,9775,True
536000,50,50,50,10411,True
536000,50,50,50,10629,True
536000,50,50,50,10650,True
536000,50,50,50,10781,True
536000,50,50,50,10373,True
536000,50,50,50,10617,True
536000,50,50,50,10426,True
536000,50,50,50,10620,True
536000,50,50,50,10640,True
536000,50,50,50,10669,True
536000,50,50,50,10745,True
536000,50,50,50,10263,True
541000,50,50,50,10729,True
541000,50,50,50,10403,True
541000,50,50,50,10717,True
541000,50,50,50,10758,True
541000,50,50,50,10488,True
541000,50,50,50,10807,True
541000,50,50,50,10404,True
541000,50,50,50,10415,True
541000,50,50,50,10767,True
541000,50,50,50,10566,True
541000,50,50,50,10719,True
541000,50,50,50,10803,True
541000,50,50,50,10531,True
541000,50,50,50,10714,True
541000,50,50,50,10494,True
541000,50,50,50,10779,True
541000,50,50,50,10852,True
541000,50,50,50,10842,True
541000,50,50,50,10750,True
541000,50,50,50,10722,True
546000,50,50,50,10336,True
546000,50,50,50,11004,True
546000,50,50,50,10773,True
546000,50,50,50,10691,True
546000,50,50,50,10875,True
546000,50,50,50,10707,True
546000,50,50,50,10698,True
546000,50,50,50,10727,True
546000,50,50,50,10787,True
546000,50,50,50,10602,True
546000,50,50,50,10353,True
546000,50,50,50,10798,True
546000,50,50,50,10733,True
546000,50,50,50,10790,True
546000,50,50,50,10806,True
546000,50,50,50,10903,True
546000,50,50,50,10883,True
546000,50,50,50,10852,True
546000,50,50,50,10908,True
546000,50,50,50,10754,True
551000,50,50,50,10833,True
551000,50,50,50,10668,True
551000,50,50,50,10643,True
551000,50,50,50,11055,True
551000,50,50,50,10993,True
551000,50,50,50,10930,True
551000,50,50,50,10538,True
551000,50,50,50,10841,True
551000,50,50,50,10976,True
551000,50,50,50,10964,True
551000,50,50,50,10729,True
551000,50,50,50,10579,True
551000,50,50,50,10959,True
551000,50,50,50,10778,True
551000,50,50,50,11003,True
551000,50,50,50,10267,True
551000,50,50,50,10974,True
551000,50,50,50,10871,True
551000,50,50,50,11006,True
551000,50,50,50,10959,True
556000,50,50,50,10875,True
556000,50,50,50,10903,True
556000,50,50,50,10873,True
556000,50,50,50,10418,True
556000,50,50,50,10707,True
556000,50,50,50,10694,True
556000,50,50,50,11045,True
556000,50,50,50,11101,True
556000,50,50,50,10811,True
556000,50,50,50,11017,True
556000,50,50,50,10965,True
556000,50,50,50,11056,True
556000,50,50,50,11047,True
556000,50,50,50,10366,True
556000,50,50,50,10720,True
556000,50,50,50,10846,True
556000,50,50,50,10922,True
556000,50,50,50,11164,True
556000,50,50,50,10446,True
556000,50,50,50,11114,True
561000,50,50,50,11016,True
561000,50,50,50,11140,True
561000,50,50,50,10984,True
561000,50,50,50,11134,True
561000,50,50,50,11231,True
561000,50,50,50,11037,True
561000,50,50,50,11134,True
561000,50,50,50,11244,True
561000,50,50,50,11173,True
561000,50,50,50,10753,True
561000,50,50,50,11190,True
561000,50,50,50,11183,True
561000,50,50,50,10528,True
561000,50,50,50,11162,True
561000,50,50,50,10992,True
561000,50,50,50,11159,True
561000,50,50,50,11190,True
561000,50,50,50,11021,True
561000,50,50,50,11086,True
561000,50,50,50,10895,True
566000,50,50,50,11071,True
566000,50,50,50,10966,True
566000,50,50,50,11242,True
566000,50,50,50,11134,True
566000,50,50,50,11086,True
566000,50,50,50,11338,True
566000,50,50,50,11298,True
566000,50,50,50,11296,True
566000,50,50,50,11184,True
566000,50,50,50,10870,True
566000,50,50,50,11128,True
566000,50,50,50,11337,True
566000,50,50,50,11231,True
566000,50,50,50,11348,True
566000,50,50,50,10871,True
566000,50,50,50,11311,True
566000,50,50,50,11176,True
566000,50,50,50,11080,True
566000,50,50,50,10991,True
566000,50,50,50,10936,True
571000,50,50,50,10790,True
571000,50,50,50,11018,True
571000,50,50,50,11156,True
571000,50,50,50,11423,True
571000,50,50,50,10795,True
571000,50,50,50,11407,True
571000,50,50,50,11164,True
571000,50,50,50,10598,True
571000,50,50,50,11367,True
571000,50,50,50,11339,True
571000,50,50,50,11404,True
571000,50,50,50,11284,True
571000,50,50,50,11379,True
571000,50,50,50,10987,True
571000,50,50,50,11095,True
571000,50,50,50,11698,True
571000,50,50,50,11296,True
571000,50,50,50,11179,True
571000,50,50,50,10877,True
571000,50,50,50,11143,True
576000,50,50,50,11463,True
576000,50,50,50,10853,True
576000,50,50,50,11519,True
576000,50,50,50,11073,True
576000,50,50,50,11417,True
576000,50,50,50,11534,True
576000,50,50,50,10990,True
576000,50,50,50,11370,True
576000,50,50,50,11369,True
576000,50,50,50,11643,True
576000,50,50,50,11322,True
576000,50,50,50,11411,True
576000,50,50,50,11418,True
576000,50,50,50,11370,True
576000,50,50,50,11424,True
576000,50,50,50,11613,True
576000,50,50,50,11352,True
576000,50,50,50,11101,True
576000,50,50,50,11115,True
576000,50,50,50,11419,True
581000,50,50,50,11604,True
581000,50,50,50,11611,True
581000,50,50,50,11395,True
581000,50,50,50,11615,True
581000,50,50,50,11359,True
581000,50,50,50,11604,True
581000,50,50,50,11607,True
581000,50,50,50,11498,True
581000,50,50,50,11625,True
581000,50,50,50,11139,True
581000,50,50,50,11153,True
581000,50,50,50,11341,True
581000,50,50,50,11606,True
581000,50,50,50,11613,True
581000,50,50,50,11622,True
581000,50,50,50,11573,True
581000,50,50,50,11496,True
581000,50,50,50,11481,True
581000,50,50,50,11021,True
581000,50,50,50,10333,True
586000,50,50,50,11494,True
586000,50,50,50,11078,True
586000,50,50,50,11566,True
586000,50,50,50,11567,True
586000,50,50,50,11454,True
586000,50,50,50,11709,True
586000,50,50,50,11318,True
586000,50,50,50,11258,True
586000,50,50,50,11479,True
586000,50,50,50,11738,True
586000,50,50,50,11706,True
586000,50,50,50,11669,True
586000,50,50,50,11682,True
586000,50,50,50,11457,True
586000,50,50,50,11703,True
586000,50,50,50,11250,True
586000,50,50,50,11640,True
586000,50,50,50,11867,True
586000,50,50,50,11435,True
586000,50,50,50,11616,True
591000,50,50,50,11758,True
591000,50,50,50,11685,True
591000,50,50,50,11688,True
591000,50,50,50,11659,True
591000,50,50,50,11436,True
591000,50,50,50,11795,True
591000,50,50,50,11715,True
591000,50,50,50,11048,True
591000,50,50,50,11699,True
591000,50,50,50,11617,True
591000,50,50,50,10998,True
591000,50,50,50,11786,True
591000,50,50,50,11650,True
591000,50,50,50,11923,True
591000,50,50,50,11310,True
591000,50,50,50,11426,True
591000,50,50,50,11797,True
591000,50,50,50,11495,True
591000,50,50,50,11337,True
591000,50,50,50,11785,True
596000,50,50,50,11632,True
596000,50,50,50,11843,True
596000,50,50,50,11967,True
596000,50,50,50,11842,True
596000,50,50,50,11919,True
596000,50,50,50,11722,True
596000,50,50,50,11471,True
596000,50,50,50,10961,True
596000,50,50,50,11688,True
596000,50,50,50,11988,True
596000,50,50,50,11324,True
596000,50,50,50,11476,True
596000,50,50,50,11813,True
596000,50,50,50,11573,True
596000,50,50,50,11881,True
596000,50,50,50,11812,True
596000,50,50,50,12086,True
596000,50,50,50,11336,True
596000,50,50,50,11576,True
596000,50,50,50,11804,True
601000,50,50,50,11734,True
601000,50,50,50,12301,True
601000,50,50,50,11919,True
601000,50,50,50,11967,True
601000,50,50,50,11690,True
601000,50,50,50,11653,True
601000,50,50,50,11509,True
601000,50,50,50,11937,True
601000,50,50,50,11891,True
601000,50,50,50,11956,True
601000,50,50,50,11871,True
601000,50,50,50,11868,True
601000,50,50,50,11047,True
601000,50,50,50,12011,True
601000,50,50,50,12001,True
601000,50,50,50,11812,True
601000,50,50,50,11750,True
601000,50,50,50,11963,True
601000,50,50,50,11163,True
601000,50,50,50,11874,True
606000,50,50,50,11958,True
606000,50,50,50,12119,True
606000,50,50,50,12081,True
606000,50,50,50,11437,True
606000,50,50,50,11735,True
606000,50,50,50,11874,True
606000,50,50,50,12015,True
606000,50,50,50,11783,True
606000,50,50,50,12056,True
606000,50,50,50,12303,True
606000,50,50,50,12302,True
606000,50,50,50,11956,True
606000,50,50,50,12071,True
606000,50,50,50,12208,True
606000,50,50,50,11802,True
606000,50,50,50,10785,True
606000,50,50,50,12168,True
606000,50,50,50,11928,True
606000,50,50,50,11793,True
606000,50,50,50,11789,True
611000,50,50,50,11971,True
611000,50,50,50,12117,True
611000,50,50,50,12443,True
611000,50,50,50,12205,True
611000,50,50,50,11444,True
611000,50,50,50,12175,True
611000,50,50,50,12269,True
611000,50,50,50,11067,True
611000,50,50,50,12330,True
611000,50,50,50,11857,True
611000,50,50,50,12075,True
611000,50,50,50,11803,True
611000,50,50,50,12053,True
611000,50,50,50,11957,True
611000,50,50,50,12415,True
611000,50,50,50,11899,True
611000,50,50,50,11867,True
611000,50,50,50,12155,True
611000,50,50,50,11843,True
611000,50,50,50,12204,True
616000,50,50,50,12178,True
616000,50,50,50,12013,True
616000,50,50,50,12275,True
616000,50,50,50,12091,True
616000,50,50,50,12146,True
616000,50,50,50,12252,True
616000,50,50,50,12236,True
616000,50,50,50,12007,True
616000,50,50,50,12143,True
616000,50,50,50,12146,True
616000,50,50,50,12121,True
616000,50,50,50,12265,True
616000,50,50,50,12070,True
616000,50,50,50,12319,True
616000,50,50,50,12032,True
616000,50,50,50,12116,True
616000,50,50,50,12231,True
616000,50,50,50,11876,True
616000,50,50,50,12231,True
616000,50,50,50,12235,True
621000,50,50,50,12392,True
621000,50,50,50,12076,True
621000,50,50,50,12147,True
621000,50,50,50,12474,True
621000,50,50,50,11998,True
621000,50,50,50,12195,True
621000,50,50,50,12318,True
621000,50,50,50,12357,True
621000,50,50,50,12272,True
621000,50,50,50,12097,True
621000,50,50,50,12339,True
621000,50,50,50,12070,True
621000,50,50,50,12412,True
621000,50,50,50,11350,True
621000,50,50,50,12280,True
621000,50,50,50,11823,True
621000,50,50,50,12054,True
621000,50,50,50,12431,True
621000,50,50,50,12407,True
621000,50,50,50,12239,True
626000,50,50,50,12020,True
626000,50,50,50,12298,True
626000,50,50,50,12796,True
626000,50,50,50,12508,True
626000,50,50,50,12430,True
626000,50,50,50,12237,True
626000,50,50,50,12443,True
626000,50,50,50,12425,True
626000,50,50,50,12436,True
626000,50,50,50,12410,True
626000,50,50,50,12319,True
626000,50,50,50,12311,True
626000,50,50,50,12459,True
626000,50,50,50,12259,True
626000,50,50,50,12403,True
626000,50,50,50,12724,True
626000,50,50,50,12080,True
626000,50,50,50,12366,True
626000,50,50,50,12248,True
626000,50,50,50,12373,True
631000,50,50,50,12454,True
631000,50,50,50,12387,True
631000,50,50,50,12609,True
631000,50,50,50,12177,True
631000,50,50,50,12331,True
631000,50,50,50,12371,True
631000,50,50,50,12469,True
631000,50,50,50,12606,True
631000,50,50,50,12519,True
631000,50,50,50,12588,True
631000,50,50,50,12482,True
631000,50,50,50,12283,True
631000,50,50,50,11964,True
631000,50,50,50,12112,True
631000,50,50,50,12463,True
631000,50,50,50,12279,True
631000,50,50,50,12582,True
631000,50,50,50,12597,True
631000,50,50,50,12475,True
631000,50,50,50,12407,True
636000,50,50,50,12639,True
636000,50,50,50,12552,True
636000,50,50,50,12876,True
636000,50,50,50,12153,True
636000,50,50,50,12489,True
636000,50,50,50,12677,True
636000,50,50,50,12618,True
636000,50,50,50,12627,True
636000,50,50,50,12354,True
636000,50,50,50,12539,True
636000,50,50,50,12755,True
636000,50,50,50,12568,True
636000,50,50,50,12591,True
636000,50,50,50,12771,True
636000,50,50,50,12178,True
636000,50,50,50,12291,True
636000,50,50,50,12526,True
636000,50,50,50,12563,True
636000,50,50,50,12615,True
636000,50,50,50,12314,True
641000,50,50,50,12552,True
641000,50,50,50,12742,True
641000,50,50,50,12669,True
641000,50,50,50,12800,True
641000,50,50,50,12543,True
641000,50,50,50,13213,True
641000,50,50,50,12151,True
641000,50,50,50,12711,True
641000,50,50,50,12654,True
641000,50,50,50,12319,True
641000,50,50,50,12644,True
641000,50,50,50,12715,True
641000,50,50,50,12697,True
641000,50,50,50,12691,True
641000,50,50,50,12778,True
641000,50,50,50,12806,True
641000,50,50,50,12787,True
641000,50,50,50,12818,True
641000,50,50,50,12666,True
641000,50,50,50,12745,True
646000,50,50,50,12359,True
646000,50,50,50,12790,True
646000,50,50,50,12563,True
646000,50,50,50,12533,True
646000,50,50,50,12878,True
646000,50,50,50,12859,True
646000,50,50,50,12676,True
646000,50,50,50,12910,True
646000,50,50,50,12790,True
646000,50,50,50,12723,True
646000,50,50,50,12595,True
646000,50,50,50,12679,True
646000,50,50,50,12740,True
646000,50,50,50,12747,True
646000,50,50,50,12279,True
646000,50,50,50,12569,True
646000,50,50,50,12734,True
646000,50,50,50,12094,True
646000,50,50,50,12766,True
646000,50,50,50,11959,True
651000,50,50,50,12364,True
651000,50,50,50,13296,True
651000,50,50,50,12899,True
651000,50,50,50,12816,True
651000,50,50,50,12804,True
651000,50,50,50,12629,True
651000,50,50,50,12848,True
651000,50,50,50,12532,True
651000,50,50,50,12798,True
651000,50,50,50,12813,True
651000,50,50,50,12964,True
651000,50,50,50,12778,True
651000,50,50,50,12831,True
651000,50,50,50,12940,True
651000,50,50,50,12616,True
651000,50,50,50,12359,True
651000,50,50,50,12844,True
651000,50,50,50,12984,True
651000,50,50,50,12540,True
651000,50,50,50,12872,True
656000,50,50,50,13005,True
656000,50,50,50,12465,True
656000,50,50,50,13107,True
656000,50,50,50,12472,True
656000,50,50,50,12974,True
656000,50,50,50,12665,True
656000,50,50,50,12527,True
656000,50,50,50,13380,True
656000,50,50,50,13108,True
656000,50,50,50,12989,True
656000,50,50,50,13070,True
656000,50,50,50,13077,True
656000,50,50,50,13108,True
656000,50,50,50,13011,True
656000,50,50,50,13083,True
656000,50,50,50,13120,True
656000,50,50,50,13119,True
656000,50,50,50,12948,True
656000,50,50,50,13166,True
656000,50,50,50,12782,True
661000,50,50,50,12694,True
661000,50,50,50,12693,True
661000,50,50,50,12771,True
661000,50,50,50,12951,True
661000,50,50,50,13328,True
661000,50,50,50,13158,True
661000,50,50,50,12822,True
661000,50,50,50,13192,True
661000,50,50,50,13019,True
661000,50,50,50,13140,True
661000,50,50,50,13210,True
661000,50,50,50,13147,True
661000,50,50,50,13071,True
661000,50,50,50,12944,True
661000,50,50,50,12877,True
661000,50,50,50,13169,True
661000,50,50,50,13185,True
661000,50,50,50,13196,True
661000,50,50,50,12753,True
661000,50,50,50,12893,True
666000,50,50,50,12568,True
666000,50,50,50,13028,True
666000,50,50,50,12901,True
666000,50,50,50,13073,True
666000,50,50,50,13073,True
666000,50,50,50,13058,True
666000,50,50,50,13408,True
666000,50,50,50,13176,True
666000,50,50,50,13222,True
666000,50,50,50,13225,True
666000,50,50,50,13251,True
666000,50,50,50,13287,True
666000,50,50,50,13244,True
666000,50,50,50,13549,True
666000,50,50,50,13242,True
666000,50,50,50,13133,True
666000,50,50,50,13278,True
666000,50,50,50,13155,True
666000,50,50,50,12849,True
666000,50,50,50,13020,True
671000,50,50,50,13417,True
671000,50,50,50,13400,True
671000,50,50,50,13281,True
671000,50,50,50,12848,True
671000,50,50,50,13369,True
671000,50,50,50,13382,True
671000,50,50,50,13410,True
671000,50,50,50,12854,True
671000,50,50,50,13147,True
671000,50,50,50,13161,True
671000,50,50,50,12869,True
671000,50,50,50,13077,True
671000,50,50,50,13015,True
671000,50,50,50,12970,True
671000,50,50,50,13325,True
671000,50,50,50,13326,True
671000,50,50,50,13335,True
671000,50,50,50,13356,True
671000,50,50,50,13161,True
671000,50,50,50,13398,True
676000,50,50,50,13435,True
676000,50,50,50,12985,True
676000,50,50,50,13467,True
676000,50,50,50,13052,True
676000,50,50,50,13297,True
676000,50,50,50,13325,True
676000,50,50,50,13128,True
676000,50,50,50,12950,True
676000,50,50,50,12902,True
676000,50,50,50,13583,True
676000,50,50,50,13420,True
676000,50,50,50,13442,True
676000,50,50,50,13516,True
676000,50,50,50,13584,True
676000,50,50,50,13050,True
676000,50,50,50,13452,True
676000,50,50,50,13184,True
676000,50,50,50,13078,True
676000,50,50,50,13278,True
676000,50,50,50,13180,True
681000,50,50,50,13513,True
681000,50,50,50,13194,True
681000,50,50,50,13502,True
681000,50,50,50,13242,True
681000,50,50,50,13589,True
681000,50,50,50,13004,True
681000,50,50,50,13215,True
681000,50,50,50,13382,True
681000,50,50,50,13483,True
681000,50,50,50,13175,True
681000,50,50,50,13033,True
681000,50,50,50,13546,True
681000,50,50,50,13271,True
681000,50,50,50,13868,True
681000,50,50,50,13606,True
681000,50,50,50,13479,True
681000,50,50,50,13524,True
681000,50,50,50,13675,True
681000,50,50,50,13459,True
681000,50,50,50,13376,True
686000,50,50,50,13510,True
686000,50,50,50,13709,True
686000,50,50,50,13693,True
686000,50,50,50,13647,True
686000,50,50,50,13564,True
686000,50,50,50,12754,True
686000,50,50,50,13941,True
686000,50,50,50,13571,True
686000,50,50,50,13779,True
686000,50,50,50,13708,True
686000,50,50,50,13112,True
686000,50,50,50,13428,True
686000,50,50,50,13539,True
686000,50,50,50,13565,True
686000,50,50,50,13305,True
686000,50,50,50,13512,True
686000,50,50,50,13345,True
686000,50,50,50,13858,True
686000,50,50,50,13621,True
686000,50,50,50,13429,True
691000,50,50,50,13772,True
691000,50,50,50,13666,True
691000,50,50,50,13643,True
691000,50,50,50,13713,True
691000,50,50,50,13617,True
691000,50,50,50,13457,True
691000,50,50,50,13628,True
691000,50,50,50,13824,True
691000,50,50,50,13403,True
691000,50,50,50,13686,True
691000,50,50,50,13786,True
691000,50,50,50,13483,True
691000,50,50,50,13307,True
691000,50,50,50,13763,True
691000,50,50,50,13678,True
691000,50,50,50,12975,True
691000,50,50,50,13012,True
691000,50,50,50,13395,True
691000,50,50,50,13723,True
691000,50,50,50,13378,True
696000,50,50,50,14177,True
696000,50,50,50,13733,True
696000,50,50,50,13053,True
696000,50,50,50,14142,True
696000,50,50,50,13034,True
696000,50,50,50,13878,True
696000,50,50,50,13449,True
696000,50,50,50,13901,True
696000,50,50,50,13908,True
696000,50,50,50,13491,True
696000,50,50,50,13862,True
696000,50,50,50,13957,True
696000,50,50,50,13306,True
696000,50,50,50,13807,True
696000,50,50,50,13996,True
696000,50,50,50,13268,True
696000,50,50,50,13896,True
696000,50,50,50,13920,True
696000,50,50,50,13458,True
696000,50,50,50,13189,True
701000,50,50,50,13918,True
701000,50,50,50,13924,True
701000,50,50,50,13526,True
701000,50,50,50,14088,True
701000,50,50,50,13939,True
701000,50,50,50,13562,True
701000,50,50,50,13964,True
701000,50,50,50,13690,True
701000,50,50,50,14011,True
701000,50,50,50,13943,True
701000,50,50,50,13543,True
701000,50,50,50,13355,True
701000,50,50,50,13968,True
701000,50,50,50,13962,True
701000,50,50,50,13652,True
701000,50,50,50,13844,True
701000,50,50,50,14195,True
701000,50,50,50,13811,True
701000,50,50,50,13882,True
701000,50,50,50,14019,True
706000,50,50,50,14078,True
706000,50,50,50,14089,True
706000,50,50,50,13751,True
706000,50,50,50,14063,True
706000,50,50,50,13708,True
706000,50,50,50,13851,True
706000,50,50,50,13802,True
706000,50,50,50,14137,True
706000,50,50,50,13556,True
706000,50,50,50,13312,True
706000,50,50,50,13737,True
706000,50,50,50,14078,True
706000,50,50,50,13961,True
706000,50,50,50,13724,True
706000,50,50,50,14307,True
706000,50,50,50,13899,True
706000,50,50,50,14116,True
706000,50,50,50,13670,True
706000,50,50,50,14026,True
706000,50,50,50,14115,True
711000,50,50,50,13278,True
711000,50,50,50,14112,True
711000,50,50,50,13710,True
711000,50,50,50,14037,True
711000,50,50,50,14216,True
711000,50,50,50,14182,True
711000,50,50,50,13972,True
711000,50,50,50,14190,True
711000,50,50,50,14066,True
711000,50,50,50,14298,True
711000,50,50,50,13943,True
711000,50,50,50,14116,True
711000,50,50,50,14290,True
711000,50,50,50,14212,True
711000,50,50,50,14097,True
711000,50,50,50,13966,True
711000,50,50,50,14231,True
711000,50,50,50,14191,True
711000,50,50,50,14141,True
711000,50,50,50,14082,True
716000,50,50,50,14093,True
716000,50,50,50,14115,True
716000,50,50,50,14230,True
716000,50,50,50,14200,True
716000,50,50,50,14301,True
716000,50,50,50,14301,True
716000,50,50,50,14335,True
716000,50,50,50,13654,True
716000,50,50,50,14028,True
716000,50,50,50,14307,True
716000,50,50,50,14211,True
716000,50,50,50,14197,True
716000,50,50,50,14274,True
716000,50,50,50,14701,True
716000,50,50,50,14069,True
716000,50,50,50,14264,True
716000,50,50,50,14188,True
716000,50,50,50,14184,True
716000,50,50,50,14391,True
716000,50,50,50,14069,True
721000,50,50,50,14108,True
721000,50,50,50,13635,True
721000,50,50,50,13596,True
721000,50,50,50,12989,True
721000,50,50,50,14272,True
721000,50,50,50,14330,True
721000,50,50,50,13854,True
721000,50,50,50,14317,True
721000,50,50,50,13564,True
721000,50,50,50,14370,True
721000,50,50,50,14131,True
721000,50,50,50,13880,True
721000,50,50,50,14400,True
721000,50,50,50,14040,True
721000,50,50,50,14192,True
721000,50,50,50,14414,True
721000,50,50,50,14195,True
721000,50,50,50,13980,True
721000,50,50,50,14381,True
721000,50,50,50,14231,True
726000,50,50,50,14404,True
726000,50,50,50,14390,True
726000,50,50,50,14376,True
726000,50,50,50,12646,True
726000,50,50,50,13431,True
726000,50,50,50,14405,True
726000,50,50,50,14375,True
726000,50,50,50,14342,True
726000,50,50,50,14237,True
726000,50,50,50,14003,True
726000,50,50,50,14506,True
726000,50,50,50,14436,True
726000,50,50,50,14448,True
726000,50,50,50,14224,True
726000,50,50,50,14353,True
726000,50,50,50,13645,True
726000,50,50,50,14454,True
726000,50,50,50,14489,True
726000,50,50,50,13731,True
726000,50,50,50,14034,True
731000,50,50,50,14234,True
731000,50,50,50,14466,True
731000,50,50,50,14554,True
731000,50,50,50,14373,True
731000,50,50,50,14541,True
731000,50,50,50,14457,True
731000,50,50,50,14099,True
731000,50,50,50,14432,True
731000,50,50,50,14296,True
731000,50,50,50,14590,True
731000,50,50,50,14530,True
731000,50,50,50,14478,True
731000,50,50,50,13740,True
731000,50,50,50,14399,True
731000,50,50,50,13605,True
731000,50,50,50,14645,True
731000,50,50,50,14465,True
731000,50,50,50,14337,True
731000,50,50,50,14488,True
731000,50,50,50,14600,True
736000,50,50,50,14551,True
736000,50,50,50,14436,True
736000,50,50,50,13676,True
736000,50,50,50,14790,True
736000,50,50,50,14691,True
736000,50,50,50,14314,True
736000,50,50,50,14518,True
736000,50,50,50,14390,True
736000,50,50,50,14686,True
736000,50,50,50,14405,True
736000,50,50,50,14239,True
736000,50,50,50,14471,True
736000,50,50,50,14403,True
736000,50,50,50,13969,True
736000,50,50,50,14630,True
736000,50,50,50,13536,True
736000,50,50,50,14702,True
736000,50,50,50,14544,True
736000,50,50,50,14535,True
736000,50,50,50,14719,True
741000,50,50,50,14722,True
741000,50,50,50,14332,True
741000,50,50,50,14354,True
741000,50,50,50,14637,True
741000,50,50,50,14040,True
741000,50,50,50,14339,True
741000,50,50,50,14756,True
741000,50,50,50,14468,True
741000,50,50,50,13169,True
741000,50,50,50,14795,True
741000,50,50,50,14623,True
741000,50,50,50,14596,True
741000,50,50,50,14635,True
741000,50,50,50,14452,True
741000,50,50,50,14723,True
741000,50,50,50,14692,True
741000,50,50,50,14760,True
741000,50,50,50,14786,True
741000,50,50,50,14602,True
741000,50,50,50,14464,True
746000,50,50,50,14762,True
746000,50,50,50,13906,True
746000,50,50,50,14879,True
746000,50,50,50,14642,True
746000,50,50,50,14838,True
746000,50,50,50,14937,True
746000,50,50,50,14758,True
746000,50,50,50,14881,True
746000,50,50,50,14835,True
746000,50,50,50,14495,True
746000,50,50,50,14891,True
746000,50,50,50,14743,True
746000,50,50,50,14847,True
746000,50,50,50,14577,True
746000,50,50,50,14441,True
746000,50,50,50,13911,True
746000,50,50,50,14886,True
